terms,pos,type,count
성원,Noun,임채진,1
성원,Noun,정상명,1
성의,Noun,한상대,1
성장,Noun,김수남,1
성찰,Noun,김진태,1
성찰,Noun,임채진,1
성찰,Noun,정상명,2
성찰,Noun,채동욱,1
성취,Noun,정상명,1
성폭력,Noun,김진태,1
성폭력,Noun,채동욱,1
세,Modifier,김진태,1
세,Noun,김종빈,1
세,Noun,문무일,1
세계,Noun,김수남,2
세계,Noun,김준규,1
세계,Noun,임채진,2
세계,Noun,정상명,2
세계,Noun,한상대,2
세기,Noun,정상명,1
세력,Noun,김수남,3
세력,Noun,윤석열,2
세력,Noun,한상대,3
세련된,Adjective,김준규,1
세상,Noun,김종빈,1
세상,Noun,김준규,1
세상,Noun,김진태,1
세상,Noun,정상명,1
세상,Noun,한상대,1
세심,Noun,윤석열,1
세우기,Verb,김종빈,1
세우지,Verb,김종빈,1
세울,Verb,채동욱,1
세워야,Verb,김준규,1
세워야,Verb,한상대,1
셋째,Modifier,김수남,1
셋째,Modifier,김종빈,1
셋째,Modifier,임채진,1
셋째,Modifier,정상명,1
셋째,Modifier,채동욱,1
소,Modifier,윤석열,2
소금,Noun,임채진,1
소망,Noun,김종빈,1
소망,Noun,김진태,1
소망,Noun,임채진,2
소명,Noun,김종빈,1
소명,Noun,김진태,1
소명,Noun,한상대,1
소산,Noun,한상대,1
소설,Noun,김진태,1
소신,Noun,김수남,1
소신,Noun,윤석열,1
소신,Noun,임채진,1
소외,Noun,정상명,1
소임,Noun,김수남,1
소임,Noun,김준규,1
소임,Noun,김진태,1
소임,Noun,윤석열,1
소중한,Adjective,김종빈,1
소중한지,Adjective,정상명,1
소중히,Adjective,김준규,1
소중히,Adjective,임채진,1
소통,Noun,김준규,3
소통,Noun,김진태,2
소통,Noun,문무일,1
소통,Noun,채동욱,3
소홀함이,Adjective,김진태,1
소홀해서는,Adjective,채동욱,1
소홀히,Adjective,윤석열,1
소홀히,Adjective,임채진,1
속,Noun,김수남,1
속,Noun,김종빈,2
속,Noun,김진태,1
속,Noun,문무일,2
속,Noun,임채진,5
속,Noun,채동욱,1
속,Noun,한상대,1
속도,Noun,김수남,2
속도,Noun,정상명,1
속성,Noun,임채진,1
속이,Verb,한상대,1
손쉽게,Adjective,정상명,2
손질,Noun,정상명,1
손해,Noun,김수남,1
손해배상,Noun,김수남,1
솔개,Noun,정상명,2
솔선수범,Noun,김진태,1
솔선수범,Noun,문무일,1
솔선수범,Noun,채동욱,1
송광수,Noun,김종빈,1
수,Modifier,김수남,3
수,Modifier,김종빈,1
수,Modifier,김진태,1
수,Modifier,문무일,5
수,Modifier,임채진,3
수,Modifier,정상명,6
수,Modifier,채동욱,5
수,Modifier,한상대,6
수,Noun,김수남,13
수,Noun,김종빈,10
수,Noun,김준규,1
수,Noun,김진태,9
수,Noun,문무일,7
수,Noun,임채진,10
수,Noun,정상명,15
수,Noun,채동욱,17
수,Noun,한상대,4
수단,Noun,김수남,1
수단,Noun,임채진,1
수도,Noun,정상명,1
수렁,Noun,한상대,1
수렴,Noun,정상명,1
수렴,Noun,채동욱,2
수반,Noun,김수남,1
수반,Noun,윤석열,1
수사,Noun,김수남,12
수사,Noun,김종빈,10
수사,Noun,김준규,3
수사,Noun,김진태,9
수사,Noun,문무일,15
수사,Noun,윤석열,4
수사,Noun,임채진,13
수사,Noun,정상명,4
수사,Noun,채동욱,7
수수,Noun,윤석열,1
수위,Noun,김종빈,1
수익,Noun,김진태,1
수인,Noun,윤석열,1
수준,Noun,김수남,1
수준,Noun,김준규,1
수준,Noun,윤석열,1
수준,Noun,채동욱,1
수집,Noun,문무일,1
수치,Noun,한상대,1
수평,Noun,채동욱,1
수행,Noun,김수남,1
수행,Noun,김종빈,1
수행,Noun,김진태,1
수행,Noun,정상명,1
수행,Noun,채동욱,3
수호,Noun,김진태,1
수호,Noun,문무일,1
수호,Noun,윤석열,1
수호,Noun,정상명,3
수호,Noun,채동욱,2
수호,Noun,한상대,2
숙고,Noun,김준규,1
숙여,Verb,김수남,1
순간,Noun,김종빈,1
순간,Noun,채동욱,2
순리,Noun,임채진,1
순위,Noun,임채진,1
숨김,Verb,김종빈,1
숨쉬고,Verb,정상명,1
숨쉬는,Verb,김종빈,1
쉽게,Verb,김종빈,1
쉽지,Verb,김종빈,1
스러운,Josa,채동욱,1
스러운,Josa,한상대,1
스럽게,Josa,김수남,1
스럽게,Josa,윤석열,1
스스로,Noun,김종빈,4
스스로,Noun,김준규,1
스스로,Noun,김진태,2
스스로,Noun,임채진,1
스스로,Noun,정상명,2
슬픔,Noun,정상명,1
습관,Noun,정상명,1
승복,Noun,김종빈,1
승복,Noun,임채진,1
시,Modifier,김수남,1
시,Modifier,김종빈,1
시,Modifier,임채진,1
시,Modifier,한상대,1
시,Noun,김준규,1
시각,Noun,정상명,1
시간,Noun,문무일,1
시간,Noun,정상명,1
시기,Noun,김수남,1
시기,Noun,김준규,1
시기,Noun,임채진,4
시기,Noun,정상명,3
시기,Noun,채동욱,1
시대,Noun,김수남,1
시대,Noun,김종빈,2
시대,Noun,김진태,1
시대,Noun,정상명,2
시대,Noun,채동욱,1
시대,Noun,한상대,3
시도,Noun,김수남,1
시도,Noun,김진태,1
시도,Noun,윤석열,1
시련,Noun,김진태,1
시련,Noun,정상명,1
시련,Noun,채동욱,1
시련,Noun,한상대,1
시민,Noun,김종빈,1
시민,Noun,김준규,1
시민,Noun,김진태,1
시민,Noun,채동욱,2
시비,Noun,김수남,1
시비,Noun,김진태,1
시선,Noun,김준규,1
시스템,Noun,김수남,3
시스템,Noun,김종빈,2
시스템,Noun,김진태,2
시스템,Noun,임채진,1
시스템,Noun,정상명,4
시스템,Noun,채동욱,1
시위,Noun,김수남,5
시작,Noun,김수남,1
시작,Noun,김종빈,1
시작,Noun,정상명,1
시작,Noun,채동욱,1
시장,Noun,윤석열,2
시장,Noun,채동욱,1
시장경제,Noun,윤석열,3
시정,Noun,윤석열,1
시켜,Verb,김수남,1
시켜,Verb,문무일,1
시켜,Verb,임채진,2
시켜,Verb,채동욱,1
시켜야,Verb,김수남,1
시켜야,Verb,윤석열,1
시키겠다는,Verb,김진태,1
시키고,Verb,김수남,1
시키는,Verb,김종빈,1
시키는,Verb,윤석열,1
시키도록,Verb,임채진,1
시키듯이,Verb,김수남,1
시키려는,Verb,김진태,1
시키며,Verb,김수남,1
시행,Noun,김수남,1
시행,Noun,임채진,1
시행,Noun,정상명,1
시행,Noun,채동욱,1
시험대,Noun,임채진,1
식,Suffix,김진태,1
식,Suffix,문무일,1
식,Suffix,정상명,1
식견,Noun,김수남,1
식었지만,Verb,채동욱,1
신,Modifier,김준규,1
신,Modifier,정상명,1
신,Modifier,한상대,1
신념,Noun,정상명,1
신뢰,Noun,김수남,3
신뢰,Noun,김종빈,5
신뢰,Noun,김진태,3
신뢰,Noun,문무일,4
신뢰,Noun,임채진,4
신뢰,Noun,정상명,1
신뢰,Noun,채동욱,1
신뢰,Noun,한상대,2
신명,Noun,김진태,1
신병,Noun,김수남,1
신분,Noun,김수남,1
신분,Noun,김준규,1
신속하게,Adjective,김수남,1
신속하게,Adjective,문무일,1
신속하고,Adjective,임채진,1
신속한,Adjective,김진태,1
신속한,Adjective,채동욱,1
신속히,Adjective,문무일,1
실,Noun,채동욱,1
실력,Noun,김수남,2
실력,Noun,김진태,2
실무,Noun,채동욱,1
실수,Noun,채동욱,1
실시,Noun,김종빈,1
실제,Noun,김종빈,1
실질,Noun,김진태,1
실질,Noun,정상명,3
실천,Noun,윤석열,1
실천,Noun,정상명,1
실체,Noun,김수남,2
실체,Noun,김진태,1
실체,Noun,윤석열,1
실체,Noun,정상명,1
실체,Noun,채동욱,1
실현,Noun,김종빈,2
실현,Noun,김진태,1
실현,Noun,임채진,1
실현,Noun,정상명,2
실효,Noun,채동욱,1
싫어합니다,Adjective,정상명,1
심경,Noun,채동욱,2
심도,Verb,채동욱,1
심사숙고,Noun,김종빈,1
심의,Noun,채동욱,2
심정,Noun,정상명,1
심정,Noun,채동욱,1
심층,Noun,김진태,1
심판,Noun,임채진,1
심하고,Adjective,김수남,2
심하여,Adjective,김수남,1
심하여,Adjective,채동욱,1
심화,Noun,한상대,1
싶습니다,Verb,윤석열,2
싸움,Noun,정상명,1
싸움,Noun,한상대,1
싸워,Verb,김준규,1
싸워야,Verb,한상대,2
쌓아,Verb,김진태,1
쌓아,Verb,임채진,1
쌓아,Verb,채동욱,1
쌓아야,Verb,문무일,1
쌓았으나,Verb,정상명,1
쌓이고,Verb,한상대,1
써,Verb,정상명,1
쓰여,Verb,윤석열,1
쓰여야,Verb,윤석열,1
쓸데없는,Adjective,김준규,1
씩,Suffix,문무일,1
씩,Suffix,정상명,1
아,Josa,정상명,1
아귀,Noun,김수남,1
아끼지,Verb,임채진,1
아날로그,Noun,정상명,1
아는,Verb,김수남,1
아는,Verb,임채진,1
아는,Verb,한상대,1
아니,Adjective,김종빈,1
아니,Adjective,김진태,1
아니,Adjective,임채진,1
아니다,Adjective,정상명,1
아니라,Adjective,김수남,2
아니라,Adjective,김종빈,2
아니라,Adjective,김진태,2
아니라,Adjective,문무일,1
아니라,Adjective,윤석열,1
아니라,Adjective,임채진,2
아니라,Adjective,정상명,1
아니라,Adjective,한상대,3
아니며,Adjective,김진태,1
아닌,Adjective,김준규,1
아닌,Adjective,김진태,2
아닌,Adjective,정상명,1
아닌,Adjective,채동욱,2
아닌,Adjective,한상대,2
아닙니다,Adjective,김종빈,1
아닙니다,Adjective,윤석열,1
아닙니다,Adjective,정상명,1
아닙니다,Adjective,채동욱,1
아닙니다,Adjective,한상대,1
아동,Noun,윤석열,1
아래,Noun,김종빈,1
아래,Noun,임채진,1
아름다운,Adjective,임채진,1
아무,Noun,정상명,1
아무런,Adjective,임채진,1
아무리,Adverb,임채진,2
아부,Noun,김수남,1
아시다시피,Verb,문무일,1
아시아,Noun,한상대,1
아울러,Verb,김수남,1
아울러,Verb,김진태,2
아울러,Verb,윤석열,1
아울러,Verb,채동욱,1
아직,Adverb,임채진,1
아직,Adverb,채동욱,1
아직도,Adverb,김수남,1
아직도,Adverb,김종빈,1
아직도,Adverb,김준규,1
아직도,Adverb,정상명,1
아직도,Adverb,한상대,2
아픈,Adjective,채동욱,1
아픔,Noun,김종빈,2
아픔,Noun,임채진,1
악순환,Noun,김수남,1
악용,Noun,윤석열,1
안,Noun,김준규,1
안,Noun,윤석열,3
안,Noun,채동욱,10
안,Noun,한상대,2
안고,Noun,김종빈,1
안녕,Noun,김진태,1
안녕,Noun,채동욱,1
안되고,Adjective,정상명,1
안됩니다,Adjective,임채진,1
안보,Noun,김진태,1
안심,Noun,문무일,1
안위,Noun,김진태,1
안일,Noun,김종빈,1
안전,Noun,김진태,1
안전,Noun,문무일,1
안전,Noun,임채진,1
안전한,Adjective,채동욱,1
안정,Noun,김수남,1
안정,Noun,채동욱,2
안주,Noun,정상명,1
안팎,Noun,김진태,1
않게,Verb,문무일,1
않겠습니다,Verb,임채진,2
않고,Verb,김수남,2
않고,Verb,김진태,3
않고,Verb,문무일,1
않고,Verb,윤석열,1
않고,Verb,정상명,1
않고,Verb,채동욱,2
않고,Verb,한상대,1
않고서는,Verb,한상대,1
않는,Verb,문무일,2
않는,Verb,임채진,1
않는,Verb,한상대,1
않는다,Verb,김수남,1
않는다,Verb,채동욱,1
않는다고,Verb,김수남,1
않는다고,Verb,한상대,1
않는다면,Verb,김수남,1
않는다면,Verb,한상대,2
않도록,Verb,김수남,1
않도록,Verb,문무일,2
않도록,Verb,윤석열,1
않도록,Verb,임채진,1
않도록,Verb,정상명,1
않도록,Verb,채동욱,2
않습니다,Verb,김수남,2
않습니다,Verb,윤석열,1
않습니다,Verb,채동욱,1
않습니다만,Verb,김진태,1
않아야,Verb,김수남,2
않아야,Verb,김준규,1
않아야,Verb,채동욱,1
않았습니다,Verb,김준규,1
않으며,Verb,한상대,1
않으면,Verb,김수남,1
않으면,Verb,김종빈,1
않으면,Verb,정상명,1
않으면,Verb,채동욱,2
않은,Verb,임채진,1
않은,Verb,정상명,1
않은지,Verb,김종빈,1
않을,Verb,김종빈,1
않을,Verb,김준규,1
않을,Verb,임채진,1
않을,Verb,정상명,1
않지만,Verb,김수남,1
알,Noun,김수남,1
알리는,Verb,김준규,1
알면서도,Verb,한상대,1
압도,Noun,한상대,1
압력,Noun,김종빈,2
압력,Noun,채동욱,1
앞,Noun,김준규,5
앞,Noun,김진태,3
앞,Noun,임채진,2
앞,Noun,채동욱,2
앞둔,Verb,채동욱,1
앞서,Noun,김종빈,1
앞서가는,Verb,김종빈,1
앞서는,Verb,정상명,1
앞서며,Verb,문무일,1
앞섭니다,Verb,김진태,1
앞섭니다,Verb,임채진,1
앞장서야,Verb,김수남,1
애썼습니다,Verb,김종빈,1
야,Josa,김수남,3
야,Josa,김진태,4
야,Josa,윤석열,2
야,Josa,임채진,3
야,Josa,채동욱,1
야,Josa,한상대,1
야만,Noun,임채진,1
약속,Noun,윤석열,1
약속,Noun,정상명,1
약속,Noun,채동욱,1
약자,Noun,김종빈,2
약자,Noun,김진태,1
약자,Noun,문무일,1
약자,Noun,윤석열,1
약자,Noun,정상명,1
약자,Noun,채동욱,1
약하고,Adjective,임채진,1
약하면,Adjective,김수남,1
약한,Adjective,김수남,2
약한,Adjective,임채진,1
약한,Adjective,정상명,1
약화,Noun,김수남,1
약화,Noun,임채진,1
양보,Noun,채동욱,1
양상,Noun,김진태,2
양질,Noun,문무일,1
양하,Noun,김종빈,1
양해,Noun,김수남,1
어,Suffix,윤석열,1
어깨,Noun,임채진,1
어느,Adverb,김수남,1
어느,Adverb,김종빈,2
어느,Adverb,김진태,2
어느,Adverb,문무일,3
어느,Adverb,윤석열,1
어느,Adverb,임채진,1
어느,Adverb,정상명,1
어둠,Noun,김준규,1
어둡고,Adjective,임채진,1
어디,Noun,윤석열,1
어떠한,Adjective,김수남,2
어떠한,Adjective,김진태,5
어떠한,Adjective,문무일,1
어떠한,Adjective,임채진,1
어떠한,Adjective,정상명,3
어떠한,Adjective,채동욱,5
어떠한,Adjective,한상대,1
어떤,Adjective,김수남,1
어떤,Adjective,김진태,1
어떤,Adjective,문무일,1
어떤,Adjective,윤석열,1
어떤,Adjective,임채진,5
어떤,Adjective,채동욱,3
어떻게,Adjective,김종빈,1
어떻게,Adjective,김준규,1
어떻게,Adjective,김진태,1
어떻게,Adjective,정상명,2
어려운,Adjective,김수남,1
어려운,Adjective,김진태,1
어려운,Adjective,문무일,1
어려운,Adjective,윤석열,1
어려운,Adjective,임채진,2
어려운,Adjective,정상명,1
어려울,Verb,윤석열,1
어려울수록,Verb,채동욱,1
어려움,Noun,김수남,1
어려움,Noun,김종빈,2
어려움,Noun,김진태,2
어려움,Noun,임채진,2
어려움,Noun,정상명,1
어려움,Noun,채동욱,1
어려움,Noun,한상대,1
어렵게,Adjective,김종빈,1
어렵게,Adjective,채동욱,1
어렵고,Adjective,김수남,1
어렵다는,Adjective,임채진,1
어렵습니다,Adjective,김진태,1
어제,Noun,김수남,1
억울한,Adjective,한상대,1
억울함을,Adjective,김종빈,1
억울함을,Adjective,김진태,1
억울함을,Adjective,문무일,1
억지,Noun,임채진,1
언론,Noun,한상대,1
언제나,Adverb,채동욱,2
얻기,Verb,임채진,1
얻어,Verb,김종빈,1
얻은,Verb,김진태,1
얻을,Verb,김종빈,3
얻을,Verb,김진태,1
얻을,Verb,한상대,1
얼굴,Noun,김수남,1
얼마,Noun,김종빈,1
얼마,Noun,임채진,1
얼마나,Noun,정상명,1
엄격하게,Adjective,채동욱,1
엄격하고,Adjective,김준규,1
엄격하지만,Adjective,김준규,1
엄격한,Adjective,임채진,1
엄두,Noun,채동욱,1
엄정하게,Adjective,김종빈,1
엄정하게,Adjective,김진태,2
엄정하게,Adjective,문무일,1
엄정하게,Adjective,정상명,1
엄정하고,Adjective,김수남,1
엄정하고,Adjective,김준규,1
엄정하고,Adjective,정상명,1
엄정하되,Adjective,문무일,1
엄정하며,Adjective,김수남,1
엄정한,Adjective,김종빈,2
엄정히,Adjective,김종빈,1
엄중하게,Adjective,문무일,1
엄중한,Adjective,김진태,1
엄중히,Adjective,채동욱,1
업무,Noun,김수남,2
업무,Noun,김진태,2
업무,Noun,문무일,2
업무,Noun,윤석열,2
업무,Noun,임채진,2
업무,Noun,정상명,1
업무,Noun,채동욱,5
없건,Adjective,김준규,1
없고,Adjective,김수남,2
없고,Adjective,채동욱,2
없는,Adjective,김종빈,1
없는,Adjective,임채진,4
없는,Adjective,정상명,3
없는,Adjective,채동욱,1
없는지,Adjective,문무일,1
없다,Adjective,김수남,1
없다,Adjective,김진태,1
없다,Adjective,임채진,1
없다는,Adjective,임채진,1
없다는,Adjective,채동욱,1
없다면,Adjective,김수남,1
없도록,Adjective,김수남,1
없도록,Adjective,김진태,1
없도록,Adjective,임채진,1
없듯이,Adjective,채동욱,1
없습니다,Adjective,김수남,4
없습니다,Adjective,김종빈,1
없습니다,Adjective,김준규,1
없습니다,Adjective,임채진,2
없습니다,Adjective,정상명,3
없습니다,Adjective,채동욱,1
없습니다,Adjective,한상대,3
없어야,Adjective,김수남,1
없어야,Adjective,김준규,1
없어야,Adjective,김진태,1
없어야,Adjective,윤석열,1
없어져야,Verb,김준규,1
없어져야,Verb,임채진,1
없었던,Adjective,김진태,1
없으면,Adjective,임채진,1
없을,Adjective,임채진,2
없이,Adverb,김수남,1
없이,Adverb,김종빈,1
없이,Adverb,김준규,2
없이,Adverb,김진태,3
없이,Adverb,문무일,1
없이,Adverb,윤석열,2
없이,Adverb,임채진,1
없이,Adverb,정상명,5
없이,Adverb,채동욱,3
에,Foreign,윤석열,1
에,Josa,김수남,40
에,Josa,김종빈,14
에,Josa,김준규,10
에,Josa,김진태,25
에,Josa,문무일,14
에,Josa,윤석열,26
에,Josa,임채진,23
에,Josa,정상명,21
에,Josa,채동욱,40
에,Josa,한상대,11
에게,Josa,김수남,6
에게,Josa,김종빈,3
에게,Josa,김준규,1
에게,Josa,김진태,2
에게,Josa,문무일,4
에게,Josa,윤석열,4
에게,Josa,임채진,3
에게,Josa,정상명,5
에게,Josa,채동욱,1
에게,Josa,한상대,1
에게는,Josa,김수남,1
에게는,Josa,김진태,1
에게도,Josa,문무일,1
에너지,Noun,한상대,1
에는,Foreign,김수남,1
에는,Josa,김수남,2
에는,Josa,김진태,2
에는,Josa,문무일,1
에도,Foreign,김수남,1
에도,Josa,김수남,1
에도,Josa,김종빈,1
에도,Josa,김준규,1
에도,Josa,김진태,3
에도,Josa,문무일,4
에도,Josa,윤석열,1
에도,Josa,임채진,1
에도,Josa,정상명,1
에도,Josa,채동욱,2
에도,Josa,한상대,2
에만,Josa,김진태,2
에서,Josa,김수남,7
에서,Josa,김종빈,6
에서,Josa,김준규,2
에서,Josa,김진태,6
에서,Josa,문무일,4
에서,Josa,윤석열,6
에서,Josa,임채진,8
에서,Josa,정상명,3
에서,Josa,채동욱,14
에서,Josa,한상대,5
에서는,Josa,김준규,1
에서는,Josa,한상대,1
에서도,Josa,김수남,1
에서도,Josa,김진태,1
에서도,Josa,문무일,2
에서도,Josa,윤석열,1
에서도,Josa,채동욱,2
에서만,Josa,윤석열,1
에서만,Josa,채동욱,1
에서부터,Josa,김진태,2
에서부터,Josa,문무일,1
여,Josa,김종빈,1
여,Josa,김진태,2
여,Josa,문무일,4
여,Josa,임채진,1
여,Josa,채동욱,2
여,Josa,한상대,1
여,Modifier,김수남,2
여,Noun,한상대,1
여간,Noun,정상명,1
여건,Noun,김수남,1
여건,Noun,김진태,2
여건,Noun,문무일,1
여건,Noun,윤석열,1
여건,Noun,임채진,1
여기,Noun,임채진,1
여기,Noun,채동욱,1
여러분,Noun,김수남,9
여러분,Noun,김종빈,5
여러분,Noun,김준규,5
여러분,Noun,김진태,10
여러분,Noun,문무일,6
여러분,Noun,윤석열,8
여러분,Noun,임채진,10
여러분,Noun,정상명,11
여러분,Noun,채동욱,10
여러분,Noun,한상대,6
여론,Noun,채동욱,1
여성,Noun,윤석열,1
여실히,Noun,한상대,1
여야,Noun,한상대,1
여전히,Adjective,채동욱,1
여정,Noun,한상대,1
여행자,Noun,채동욱,1
역량,Noun,김수남,5
역량,Noun,김종빈,2
역량,Noun,김진태,3
역량,Noun,윤석열,2
역량,Noun,임채진,2
역량,Noun,정상명,1
역량,Noun,채동욱,1
역량,Noun,한상대,4
역사,Noun,김종빈,1
역사,Noun,임채진,2
역사,Noun,한상대,1
역설,Noun,김종빈,1
역시,Noun,윤석열,1
역시,Noun,채동욱,1
역지,Adjective,김수남,1
역지,Adjective,임채진,1
역지사,Adjective,김진태,1
역할,Noun,김수남,3
역할,Noun,김종빈,2
역할,Noun,김준규,1
역할,Noun,김진태,1
역할,Noun,임채진,1
역할,Noun,정상명,2
역할,Noun,채동욱,1
역할,Noun,한상대,1
연,Modifier,김준규,1
연,Modifier,정상명,1
연,Noun,채동욱,1
연결,Noun,정상명,1
연구,Noun,김수남,1
연구,Noun,김진태,1
연구,Noun,임채진,1
연구,Noun,정상명,3
연금술사,Noun,김진태,1
연수,Noun,임채진,1
연연해서,Adjective,임채진,1
열,Noun,김종빈,1
열고,Verb,김종빈,1
열고,Verb,문무일,1
열고,Verb,한상대,1
열린,Verb,김수남,1
열린,Verb,김준규,1
열린,Verb,문무일,2
열린,Verb,임채진,1
열망,Noun,김종빈,1
열심히,Adverb,김준규,1
열심히,Adverb,문무일,1
열악한,Adjective,임채진,1
열어,Verb,문무일,1
열어,Verb,정상명,1
열어가야,Verb,한상대,1
열어야,Verb,문무일,1
열어야,Verb,한상대,1
열정,Noun,김진태,1
열정,Noun,문무일,1
열정,Noun,임채진,1
열정,Noun,채동욱,1
열정,Noun,한상대,1
염원,Noun,임채진,2
염원,Noun,정상명,1
영,Modifier,정상명,1
영광,Noun,김진태,1
영광,Noun,윤석열,1
영광,Noun,임채진,1
영광,Noun,정상명,1
영광,Noun,채동욱,1
영광,Noun,한상대,2
영명,Noun,김수남,1
영역,Noun,김수남,1
영역,Noun,윤석열,1
영향,Noun,정상명,1
영혼,Noun,한상대,1
예,Modifier,김진태,1
예리한,Adjective,윤석열,1
예방,Noun,채동욱,1
예외,Noun,한상대,1
예정,Noun,김수남,1
예측,Noun,채동욱,1
오늘,Noun,김종빈,2
오늘,Noun,김준규,1
오늘,Noun,윤석열,2
오늘,Noun,임채진,1
오늘,Noun,정상명,1
오늘,Noun,한상대,1
오늘날,Noun,김종빈,1
오랑캐,Noun,정상명,1
오래,Adverb,한상대,1
오로지,Adverb,문무일,1
오로지,Adverb,윤석열,1
오로지,Adverb,임채진,1
오로지,Adverb,정상명,1
오류,Noun,윤석열,1
오류,Noun,한상대,1
오만,Noun,한상대,3
오만하게,Adjective,한상대,1
오만하지,Adjective,한상대,1
오만한,Adjective,한상대,1
오만함과,Adjective,채동욱,1
오만함을,Adjective,한상대,1
오신,Noun,임채진,1
오욕,Noun,채동욱,1
오직,Noun,김준규,1
오직,Noun,김진태,1
오직,Noun,임채진,2
오직,Noun,채동욱,1
온,Noun,김준규,1
온,Noun,김진태,1
온,Noun,문무일,1
온,Noun,윤석열,1
온,Noun,채동욱,2
온상,Noun,한상대,1
온전히,Verb,김진태,1
온정,Noun,한상대,1
올,Verb,김수남,1
올라가,Verb,정상명,1
올립니다,Verb,임채진,1
올바르게,Adjective,정상명,1
올바른,Adjective,문무일,1
올바른,Adjective,정상명,1
옳다는,Adjective,김수남,1
옹호,Noun,임채진,1
와,Josa,김수남,2
와,Josa,김종빈,13
와,Josa,김준규,5
와,Josa,김진태,15
와,Josa,문무일,8
와,Josa,윤석열,13
와,Josa,임채진,11
와,Josa,정상명,5
와,Josa,채동욱,11
와,Josa,한상대,7
와,Verb,김진태,1
와도,Josa,임채진,1
와의,Josa,김수남,1
와의,Josa,한상대,1
완수,Noun,문무일,1
완수,Noun,임채진,1
완수,Noun,한상대,1
왔다고,Verb,김준규,1
왔다고,Verb,채동욱,1
왔습니다,Verb,김종빈,1
왔습니다,Verb,윤석열,1
왔지만,Verb,김진태,1
왜곡,Noun,정상명,2
왜곡,Noun,채동욱,1
왜냐하면,Adverb,정상명,1
외국,Noun,임채진,2
외국인,Noun,김종빈,1
외면,Noun,임채진,2
외면,Noun,한상대,1
외면하거나,Verb,한상대,1
외부,Noun,김종빈,1
외부,Noun,김진태,1
외부,Noun,문무일,1
외부,Noun,정상명,1
외부,Noun,채동욱,2
외부,Noun,한상대,1
외압,Noun,임채진,1
외적,Noun,한상대,1
외적인,Noun,김수남,1
외치,Noun,정상명,1
외풍,Noun,임채진,2
요건,Noun,김종빈,1
요구,Noun,김수남,1
요구,Noun,김종빈,2
요구,Noun,문무일,1
요구,Noun,윤석열,2
요구,Noun,채동욱,1
요원해,Adjective,한상대,1
용기,Noun,윤석열,1
용기,Noun,채동욱,1
용의,Noun,윤석열,1
용인,Noun,김수남,1
용인,Noun,한상대,1
용퇴,Noun,정상명,1
용하는,Adjective,윤석열,1
우,Adverb,임채진,1
우기거나,Verb,한상대,1
우대,Noun,채동욱,1
우려,Noun,채동욱,1
우롱,Noun,임채진,1
우리,Noun,김수남,13
우리,Noun,김종빈,14
우리,Noun,김준규,14
우리,Noun,김진태,7
우리,Noun,문무일,16
우리,Noun,윤석열,7
우리,Noun,임채진,9
우리,Noun,정상명,11
우리,Noun,채동욱,10
우리,Noun,한상대,20
우리나라,Noun,김준규,1
우리나라,Noun,윤석열,1
우리나라,Noun,한상대,1
우선,Noun,김종빈,1
우선,Noun,김진태,1
우선,Noun,윤석열,3
우선,Noun,임채진,1
우수,Noun,정상명,2
우수,Noun,한상대,2
우수한,Adjective,정상명,1
우월,Noun,윤석열,1
우월함이,Adjective,한상대,1
우주,Noun,김진태,1
운영,Noun,김진태,1
울타리,Noun,정상명,1
워,Noun,김진태,1
원,Modifier,김수남,1
원동력,Noun,윤석열,1
원래,Noun,정상명,1
원리,Noun,임채진,2
원점,Noun,문무일,1
원칙,Noun,김수남,6
원칙,Noun,김진태,1
원칙,Noun,문무일,2
원칙,Noun,윤석열,1
원칙,Noun,임채진,3
원칙,Noun,정상명,1
원칙,Noun,채동욱,5
원칙,Noun,한상대,1
원하기,Adjective,정상명,1
원하는,Adjective,채동욱,3
원한다면,Adjective,김진태,1
원합니다,Adjective,김종빈,1
위,Noun,김수남,4
위,Noun,김종빈,5
위,Noun,문무일,1
위,Noun,윤석열,3
위,Noun,임채진,3
위,Noun,정상명,9
위,Noun,채동욱,3
위,Noun,한상대,1
위계,Noun,채동욱,1
위기,Noun,김수남,1
위기,Noun,채동욱,5
위기,Noun,한상대,1
위대한,Adjective,김진태,1
위로,Noun,한상대,1
위문,Noun,김수남,1
위반,Noun,김진태,1
위법,Noun,김수남,2
위상,Noun,김수남,1
위상,Noun,채동욱,1
위선,Noun,한상대,2
위엄,Noun,김수남,1
위원,Noun,채동욱,1
위원회,Noun,김진태,1
위원회,Noun,채동욱,6
위임,Noun,정상명,2
위임,Noun,채동욱,2
위주,Noun,김종빈,1
위축,Noun,윤석열,1
위치,Noun,김수남,1
위치,Noun,김준규,1
위치,Noun,김진태,1
위치,Noun,채동욱,1
위해,Noun,김수남,1
위해,Noun,김종빈,10
위해,Noun,김준규,1
위해,Noun,김진태,3
위해,Noun,윤석열,2
위해,Noun,임채진,7
위해,Noun,정상명,14
위해,Noun,채동욱,6
위해,Noun,한상대,4
위험,Noun,김종빈,1
위협,Noun,김수남,1
위협,Noun,김진태,2
위협,Noun,채동욱,1
윗,Modifier,김진태,1
유관,Noun,임채진,1
유기,Noun,한상대,1
유념,Noun,김수남,1
유능하고,Adjective,한상대,1
유약한,Adjective,임채진,1
유연한,Adjective,문무일,1
유일한,Adjective,임채진,1
유일한,Adjective,채동욱,1
