terms,pos,type,count
잣,Noun,2005,1
장,Suffix,2005,1
장,Suffix,2014,1
장,Suffix,2015,1
장거리,Noun,2013,1
장군,Noun,2013,1
장기,Noun,2015,1
장기간,Noun,2014,1
장년,Noun,2006,1
장래,Noun,2018,1
장애인,Noun,2005,1
장애인,Noun,2011,1
장애인,Noun,2012,1
장애인,Noun,2019,1
장애인,Noun,2020,1
장치,Noun,2008,1
재,Noun,2005,1
재,Noun,2015,2
재난사,Noun,2015,1
재도,Noun,2005,1
재량,Noun,2013,1
재배,Noun,2014,1
재보궐,Noun,2018,1
재보궐선거,Noun,2015,1
재산,Noun,2011,1
재산,Noun,2015,1
재산,Noun,2018,1
재상,Noun,2017,1
재외선거,Noun,2012,1
재적,Noun,2008,2
재적,Noun,2009,1
재정,Noun,2006,1
재정,Noun,2012,1
재정,Noun,2014,2
재정,Noun,2016,1
재정,Noun,2018,1
재주,Noun,2016,1
재판,Noun,2014,1
재판,Noun,2017,1
재편,Noun,2016,1
재해,Noun,2018,1
쟁의,Noun,2014,1
쟁점,Noun,2007,1
저,Determiner,2013,1
저,Modifier,2010,1
저,Noun,2005,1
저,Noun,2006,3
저,Noun,2007,1
저,Noun,2008,1
저,Noun,2009,1
저,Noun,2012,1
저,Noun,2013,1
저,Noun,2016,1
저,Noun,2020,2
저력,Noun,2009,1
저지르고도,Verb,2011,1
저지르는,Verb,2015,1
저지른,Verb,2010,1
저지른다면,Verb,2020,1
저축은행,Noun,2012,1
저항,Noun,2016,1
저해,Noun,2006,1
저해,Noun,2015,2
저해,Noun,2016,1
저해,Noun,2018,1
적,Noun,2006,4
적,Noun,2015,1
적,Noun,2017,1
적,Suffix,2005,16
적,Suffix,2006,4
적,Suffix,2007,12
적,Suffix,2008,7
적,Suffix,2009,20
적,Suffix,2010,3
적,Suffix,2011,6
적,Suffix,2012,10
적,Suffix,2013,6
적,Suffix,2014,23
적,Suffix,2015,21
적,Suffix,2016,22
적,Suffix,2017,15
적,Suffix,2018,14
적,Suffix,2019,18
적,Suffix,2020,10
적극,Noun,2005,2
적극,Noun,2007,3
적극,Noun,2008,1
적극,Noun,2009,3
적극,Noun,2012,2
적극,Noun,2014,1
적극,Noun,2015,1
적극,Noun,2016,3
적극,Noun,2017,1
적극,Noun,2018,3
적극,Noun,2019,2
적기,Noun,2009,1
적당히,Adjective,2014,1
적발,Noun,2005,1
적발,Noun,2012,1
적법절차,Noun,2012,1
적법절차,Noun,2017,1
적법절차,Noun,2019,1
적시에,Verb,2016,1
적용,Noun,2008,1
적용,Noun,2018,1
적은,Verb,2013,1
적음,Noun,2015,1
적응,Noun,2017,1
적절하고,Adjective,2006,1
적지,Noun,2012,1
적지,Noun,2013,2
적지,Noun,2018,1
적폐,Noun,2015,1
전,Modifier,2005,2
전,Modifier,2013,2
전,Modifier,2017,1
전,Noun,2009,1
전,Noun,2014,1
전,Noun,2019,1
전가,Noun,2011,1
전개,Noun,2007,1
전개,Noun,2014,1
전개,Noun,2015,1
전개,Noun,2017,1
전과,Noun,2015,1
전국,Noun,2005,1
전국,Noun,2007,1
전국,Noun,2008,1
전국,Noun,2009,1
전국,Noun,2014,2
전국,Noun,2015,3
전국,Noun,2016,2
전국,Noun,2017,2
전국,Noun,2020,1
전국동시,Noun,2018,1
전담,Noun,2017,1
전담,Noun,2018,1
전략,Noun,2014,1
전력,Noun,2005,1
전력,Noun,2014,1
전면,Noun,2014,1
전문,Noun,2005,1
전문,Noun,2009,1
전문,Noun,2016,1
전문,Noun,2018,1
전문가,Noun,2008,1
전문가,Noun,2019,1
전문교육,Noun,2018,1
전문화,Noun,2007,2
전문화,Noun,2008,1
전문화,Noun,2014,1
전반,Noun,2017,1
전반,Noun,2018,1
전범,Noun,2008,1
전범,Noun,2009,1
전산,Noun,2017,1
전제,Noun,2009,1
전진,Noun,2005,1
전진,Noun,2007,1
전진,Noun,2008,1
전체,Noun,2006,1
전체,Noun,2012,1
전체,Noun,2014,1
전체,Noun,2015,1
전파,Noun,2005,1
전하,Noun,2008,1
전혀,Noun,2018,1
전환,Noun,2006,1
절대,Noun,2008,1
절실,Noun,2015,1
절연,Noun,2014,1
절제,Noun,2006,1
절제,Noun,2007,2
절제,Noun,2008,10
절제,Noun,2009,3
절제,Noun,2012,1
절제,Noun,2017,2
절차,Noun,2005,2
절차,Noun,2008,3
절차,Noun,2009,1
절차,Noun,2014,2
절차,Noun,2015,1
절차,Noun,2016,1
절차,Noun,2017,3
절차,Noun,2018,3
절차,Noun,2019,4
절차,Noun,2020,4
절체절명,Noun,2012,1
젊어져야,Adjective,2006,1
젊음,Noun,2006,3
점,Noun,2005,2
점,Noun,2007,2
점,Noun,2008,1
점,Noun,2009,3
점,Noun,2011,1
점,Noun,2012,1
점,Noun,2013,3
점,Noun,2015,2
점,Noun,2016,4
점,Noun,2019,2
점검,Noun,2005,1
점검,Noun,2006,1
점검,Noun,2012,1
점검,Noun,2018,1
점검,Noun,2019,1
점검,Noun,2020,1
점도,Noun,2015,1
점점,Noun,2016,1
접,Noun,2016,1
접근,Noun,2005,1
접어,Verb,2005,1
정,Noun,2014,1
정,Noun,2015,1
정,Noun,2017,1
정국,Noun,2007,1
정권,Noun,2008,1
정당,Noun,2012,1
정당성,Noun,2014,1
정당성,Noun,2017,1
정당한,Adjective,2020,1
정도,Noun,2006,1
정도,Noun,2008,5
정도,Noun,2009,2
정도,Noun,2015,1
정립,Noun,2007,1
정립,Noun,2008,1
정립,Noun,2009,1
정립,Noun,2017,2
정밀,Noun,2014,1
정보,Noun,2012,1
정보,Noun,2019,1
정보화,Noun,2017,1
정부,Noun,2008,1
정부,Noun,2009,3
정부,Noun,2013,1
정부,Noun,2015,2
정비,Noun,2012,1
정비,Noun,2017,1
정비,Noun,2020,1
정상,Noun,2009,1
정상,Noun,2012,2
정상,Noun,2013,1
정상,Noun,2014,1
정상,Noun,2017,1
정성,Noun,2014,1
정성,Noun,2015,2
정성,Noun,2017,1
정성,Noun,2018,2
정성,Noun,2019,3
정성스러우면서,Adjective,2014,1
정성은,Noun,2015,2
정세,Noun,2012,3
정세,Noun,2013,1
정세,Noun,2018,1
정신,Noun,2006,1
정신,Noun,2007,1
정신,Noun,2016,2
정신,Noun,2017,1
정신,Noun,2020,2
정신과,Noun,2020,1
정열,Noun,2006,1
정의,Noun,2005,1
정의,Noun,2006,1
정의,Noun,2007,4
정의,Noun,2008,4
정의,Noun,2009,4
정의,Noun,2013,1
정의,Noun,2016,1
정정당당,Noun,2010,1
정정당당하게,Adjective,2005,1
정직한,Adjective,2010,1
정진,Noun,2016,1
정착,Noun,2005,1
정착,Noun,2007,1
정착,Noun,2008,1
정착,Noun,2014,1
정착,Noun,2015,2
정착,Noun,2017,4
정착,Noun,2018,1
정책,Noun,2009,2
정책,Noun,2014,1
정체,Noun,2009,1
정체,Noun,2011,1
정체,Noun,2015,1
정체,Noun,2016,1
정치,Noun,2005,1
정치,Noun,2006,1
정치,Noun,2007,2
정치,Noun,2009,2
정치,Noun,2010,1
정치,Noun,2012,1
정치,Noun,2014,1
정치,Noun,2016,1
정치,Noun,2017,1
정치,Noun,2020,4
정치권,Noun,2005,1
정치권,Noun,2007,1
정치권,Noun,2016,1
정치자금,Noun,2007,1
정치자금,Noun,2009,1
정통,Noun,2009,1
정통,Noun,2015,1
정화,Noun,2012,1
정확하게,Adjective,2009,1
젖은,Verb,2009,1
제,Modifier,2006,1
제,Modifier,2009,2
제,Modifier,2012,1
제,Modifier,2013,1
제,Modifier,2015,2
제,Modifier,2016,1
제,Modifier,2017,2
제,Modifier,2018,1
제,Noun,2005,2
제,Noun,2007,3
제,Noun,2008,1
제,Noun,2009,2
제,Noun,2012,1
제,Noun,2013,1
제,Noun,2016,3
제,Noun,2017,1
제,Noun,2018,1
제,Noun,2019,2
제,Noun,2020,2
제거,Noun,2015,1
제공,Noun,2007,1
제공,Noun,2017,1
제공,Noun,2018,1
제공,Noun,2019,1
제기,Noun,2015,2
제대로,Noun,2005,2
제대로,Noun,2008,1
제대로,Noun,2013,2
제대로,Noun,2014,1
제대로,Noun,2015,2
제대로,Noun,2016,1
제대로,Noun,2017,1
제대로,Noun,2020,1
제도,Noun,2005,7
제도,Noun,2007,1
제도,Noun,2008,3
제도,Noun,2009,2
제도,Noun,2011,1
제도,Noun,2012,1
제도,Noun,2016,1
제도,Noun,2017,2
제도,Noun,2018,4
제도,Noun,2019,3
제도,Noun,2020,1
제때,Noun,2019,1
제만,Noun,2009,1
제시,Noun,2006,1
제시,Noun,2015,1
제시,Noun,2016,1
제일,Noun,2010,1
제자리,Noun,2011,1
제재,Noun,2007,1
제재,Noun,2013,2
제정,Noun,2019,1
져,Verb,2009,1
져야,Verb,2007,1
조,Modifier,2009,1
조,Modifier,2016,1
조,Modifier,2019,1
조가,Noun,2009,1
조건,Noun,2013,1
조그만,Noun,2011,1
조기,Noun,2012,1
조력,Noun,2019,1
조만간,Noun,2018,1
조사,Noun,2019,1
조성,Noun,2005,1
조성,Noun,2016,1
조성,Noun,2020,1
조속,Noun,2009,1
조속,Noun,2016,1
조속,Noun,2018,1
조작,Noun,2018,1
조정,Noun,2006,1
조정,Noun,2008,1
조정,Noun,2016,1
조정,Noun,2018,2
조직,Noun,2005,2
조직,Noun,2006,2
조직,Noun,2007,1
조직,Noun,2010,1
조직,Noun,2012,3
조직,Noun,2013,1
조직,Noun,2014,3
조직,Noun,2015,3
조직,Noun,2016,3
조직,Noun,2017,1
조직,Noun,2018,1
조직,Noun,2019,1
조직폭력,Noun,2015,1
조직폭력배,Noun,2007,1
조직폭력배,Noun,2009,1
조짐,Noun,2018,1
조합,Noun,2015,1
조화,Noun,2009,1
조화,Noun,2020,1
조화롭게,Adjective,2019,1
족하,Noun,2013,1
존경,Noun,2012,1
존경,Noun,2015,1
존경,Noun,2018,1
존경,Noun,2020,1
존립,Noun,2005,1
존립,Noun,2013,1
존립,Noun,2017,1
존엄,Noun,2010,1
존엄성,Noun,2007,1
존재,Noun,2010,1
존재,Noun,2014,1
존재,Noun,2017,1
존중,Noun,2005,1
존중,Noun,2007,5
존중,Noun,2009,2
존중,Noun,2012,1
존중,Noun,2013,1
존중,Noun,2015,4
존중,Noun,2017,1
존중,Noun,2018,1
존중,Noun,2019,1
좁혀지지,Verb,2015,1
종국,Noun,2014,1
종래,Noun,2012,1
종북세력,Noun,2012,1
종사,Noun,2007,1
종사,Noun,2017,1
종전,Noun,2007,1
종합,Noun,2012,1
좋겠습니다,Adjective,2017,1
좋은,Adjective,2012,1
좋은,Adjective,2017,2
좌고우면,Adjective,2017,1
좌익,Noun,2009,1
좌절,Noun,2008,1
죄,Noun,2009,2
주,Modifier,2005,1
주,Modifier,2006,1
주,Modifier,2007,1
주,Modifier,2008,1
주,Modifier,2009,6
주,Modifier,2010,1
주,Modifier,2011,1
주,Modifier,2015,1
주,Modifier,2016,1
주,Modifier,2017,1
주가,Noun,2009,1
주가조작,Noun,2009,1
주거,Noun,2019,1
주고,Verb,2016,1
주권,Noun,2013,1
주기,Noun,2012,2
주기,Noun,2017,2
주기,Noun,2018,3
주기,Noun,2020,1
주는,Verb,2005,1
주는,Verb,2010,3
주는,Verb,2012,2
주는,Verb,2018,1
주는,Verb,2019,1
주는,Verb,2020,1
주도하게,Adjective,2011,1
주도하여야,Adjective,2007,1
주력,Noun,2007,1
주력,Noun,2017,1
주름살,Noun,2006,2
주변,Noun,2007,1
주변,Noun,2013,1
주변,Noun,2014,1
주시길,Verb,2010,1
주신,Noun,2005,1
주신,Noun,2009,1
주신,Noun,2012,1
주신,Noun,2018,1
주야,Noun,2012,1
주어,Noun,2009,1
주어,Noun,2010,1
주어,Noun,2011,1
주어진,Verb,2013,4
주어진,Verb,2014,1
주어진,Verb,2015,1
주어진,Verb,2016,1
주어진,Verb,2018,1
주어진,Verb,2020,1
주었습니다,Verb,2016,1
주었습니다,Verb,2019,1
주역,Noun,2007,1
주요,Noun,2007,1
주요,Noun,2012,1
주요,Noun,2014,1
주요,Noun,2015,1
주요,Noun,2016,1
주의,Noun,2006,3
주의,Noun,2007,1
주의,Noun,2009,3
주의,Noun,2012,1
주의,Noun,2014,2
주의,Noun,2016,1
주의,Noun,2017,4
주의,Noun,2019,1
주인,Noun,2014,1
주인,Noun,2015,3
주인,Noun,2019,1
주장,Noun,2009,1
주장,Noun,2014,1
주장,Noun,2015,2
주장,Noun,2016,1
주장,Noun,2019,1
주지,Noun,2010,1
주체,Noun,2007,1
주체,Noun,2020,1
준,Noun,2008,1
준,Noun,2009,1
준비,Noun,2006,3
준비,Noun,2007,3
준비,Noun,2012,1
준수,Noun,2016,1
준수,Noun,2017,2
준수,Noun,2019,1
줄,Noun,2012,1
줄이기,Verb,2006,1
줍니다,Verb,2010,1
중,Noun,2008,1
중,Noun,2012,2
중,Noun,2017,1
중,Noun,2018,1
중,Suffix,2015,1
중간,Noun,2016,1
중단,Noun,2020,1
중동,Noun,2012,1
중립,Noun,2005,1
중립,Noun,2014,1
중립,Noun,2020,1
중립성,Noun,2009,1
중립성,Noun,2018,2
중립성,Noun,2019,2
중심,Noun,2006,2
중심,Noun,2007,1
중심,Noun,2008,2
중심,Noun,2009,1
중심,Noun,2011,1
중심,Noun,2013,1
중심,Noun,2018,1
중심,Noun,2019,1
중압감,Noun,2013,1
중요,Noun,2014,2
중요,Noun,2019,1
중요,Noun,2020,1
중요하다는,Adjective,2009,1
중요하지만,Adjective,2012,1
중요한,Adjective,2013,2
중요한,Adjective,2014,2
중요한,Adjective,2016,3
중요한,Adjective,2017,2
중요한,Adjective,2019,1
중요합니다,Adjective,2007,1
중요합니다,Adjective,2009,1
중요합니다,Adjective,2016,1
중요합니다,Adjective,2017,2
중용,Noun,2015,1
중이,Noun,2018,1
중인,Noun,2007,1
중인,Noun,2020,1
중점,Noun,2012,1
중점,Noun,2018,2
중차,Noun,2008,1
중책,Noun,2013,1
중추,Noun,2013,1
중형,Noun,2017,1
중화,Noun,2008,2
즈,Modifier,2005,1
즉,Noun,2016,1
즐거운,Adjective,2007,1
즐거운,Adjective,2011,1
증,Noun,2015,1
증가,Noun,2009,1
증가,Noun,2015,1
증거,Noun,2008,1
증거조사,Noun,2008,1
증권,Noun,2015,1
증대,Noun,2009,1
증좌,Noun,2015,1
증진,Noun,2012,1
증진,Noun,2016,2
증진,Noun,2017,1
증폭,Noun,2007,1
지,Modifier,2008,1
지,Modifier,2012,1
지,Modifier,2014,1
지,Modifier,2019,1
지,Verb,2013,1
지,Verb,2019,1
지게,Noun,2013,1
지고,Noun,2007,1
지고,Noun,2015,1
지구촌,Noun,2012,1
지극히,Adverb,2014,1
지금,Noun,2006,2
지금,Noun,2009,1
지금,Noun,2011,1
지금,Noun,2012,1
지금,Noun,2014,4
지금,Noun,2015,2
지금,Noun,2017,1
지금,Noun,2018,1
지금,Noun,2019,2
지금,Noun,2020,1
지나,Noun,2019,1
지나도,Verb,2014,1
지난,Noun,2009,6
지난,Noun,2012,1
지난,Noun,2014,1
지난,Noun,2015,2
지난,Noun,2016,2
지난,Noun,2017,5
지난,Noun,2018,3
지난,Noun,2019,1
지난,Noun,2020,1
지난날,Noun,2019,1
지난해,Noun,2007,4
지난해,Noun,2012,1
지난해,Noun,2013,3
지난해,Noun,2015,1
지는,Josa,2005,1
지는,Josa,2014,1
지능,Noun,2009,1
지능,Noun,2016,1
지니,Noun,2014,1
지닌,Verb,2012,1
지대,Noun,2010,1
지대,Noun,2014,1
지도,Noun,2010,1
지도,Noun,2011,1
지도,Noun,2014,1
지도,Noun,2016,4
지도자,Noun,2013,1
지드,Noun,2012,1
지를,Verb,2009,1
지만,Josa,2015,1
지방,Noun,2007,1
지방선거,Noun,2010,1
지방선거,Noun,2014,2
지방선거,Noun,2018,1
지방선거,Noun,2019,1
지속,Noun,2005,1
지속,Noun,2007,1
지속,Noun,2009,1
지속,Noun,2012,1
지속,Noun,2014,3
지속,Noun,2016,2
지속,Noun,2017,1
지속,Noun,2018,2
지속,Noun,2019,1
지수,Noun,2012,2
지시,Noun,2014,1
지식,Noun,2005,2
지식,Noun,2006,1
지식,Noun,2008,1
지식,Noun,2009,1
지역,Noun,2012,1
지역,Noun,2018,1
지우기,Verb,2013,1
지원,Noun,2005,2
지원,Noun,2006,1
지원,Noun,2011,1
지원,Noun,2014,1
지원,Noun,2015,1
지원,Noun,2016,2
지원,Noun,2017,1
지원,Noun,2018,2
지원,Noun,2019,1
지원,Noun,2020,1
지위,Noun,2009,1
지위,Noun,2012,1
지위,Noun,2015,2
지은,Noun,2009,1
지장,Noun,2006,1
지지,Noun,2006,1
지지,Noun,2010,1
지지,Noun,2011,2
지지,Noun,2017,1
지진,Noun,2018,1
지침,Noun,2017,1
지침,Noun,2018,1
지침,Noun,2019,1
지켜,Verb,2005,1
지켜,Verb,2011,2
지켜,Verb,2014,1
지켜,Verb,2020,1
지켜내기,Verb,2019,1
지켜내기,Verb,2020,1
지켜내는,Verb,2020,1
지켜보는,Verb,2010,1
지켜야,Verb,2019,2
지켜야하고,Verb,2011,1
지켜주는,Verb,2013,1
지켜주어야,Verb,2010,1
지켜지지,Verb,2017,1
지키고,Verb,2007,1
지키고,Verb,2008,1
지키고,Verb,2009,2
지키고,Verb,2015,1
지키고,Verb,2017,1
지키기,Verb,2018,1
지키는,Verb,2008,1
지키는,Verb,2013,1
지키는,Verb,2014,1
지키는,Verb,2015,1
지키되,Verb,2008,1
지키되,Verb,2016,1
지키며,Verb,2016,1
지키며,Verb,2017,1
지키면서도,Verb,2019,1
지킬,Verb,2008,1
지탱,Noun,2013,1
지표,Noun,2012,1
지하,Noun,2016,1
지향,Noun,2009,1
지향,Noun,2017,1
지향,Noun,2018,1
지향,Noun,2019,1
지혜,Noun,2007,1
지혜,Noun,2008,2
지혜,Noun,2013,1
지혜,Noun,2014,2
지혜,Noun,2016,2
지혜,Noun,2018,2
지혜,Noun,2019,2
지혜,Noun,2020,1
지휘,Noun,2006,5
지휘,Noun,2012,3
지휘,Noun,2014,2
지휘,Noun,2016,1
직,Noun,2014,2
직결,Noun,2006,1
직결,Noun,2012,1
직급,Noun,2014,1
직무,Noun,2005,2
직무,Noun,2013,2
직무,Noun,2016,1
직문,Noun,2019,1
직시,Noun,2006,1
직시,Noun,2013,1
직장,Noun,2007,1
직장,Noun,2011,1
직접,Noun,2014,2
직접,Noun,2019,1
진군,Noun,2012,1
진단,Noun,2014,1
진상,Noun,2018,1
진상,Noun,2019,1
진솔하게,Adjective,2018,1
진솔한,Adjective,2019,1
진실,Noun,2005,1
진실,Noun,2007,1
진실,Noun,2008,3
진심,Noun,2006,1
진심,Noun,2009,1
진심,Noun,2013,1
진심,Noun,2016,1
진심,Noun,2017,1
진언,Noun,2018,1
진원,Noun,2009,1
진입,Noun,2009,2
진정,Noun,2006,1
진정,Noun,2007,1
진정,Noun,2016,1
진정,Noun,2019,1
진정한,Adjective,2008,1
진정한,Adjective,2013,1
진정한,Adjective,2015,1
진정한,Adjective,2018,1
진지하게,Adjective,2015,1
진지한,Adjective,2007,1
진취,Noun,2009,1
진통,Noun,2012,1
진행,Noun,2006,1
진행,Noun,2014,2
진행,Noun,2018,1
진행,Noun,2020,1
질,Noun,2005,1
질,Noun,2012,1
질서,Noun,2006,1
질서,Noun,2007,1
질서,Noun,2008,3
질서,Noun,2009,3
질서,Noun,2013,3
질서,Noun,2014,1
질서,Noun,2015,3
질서,Noun,2016,2
질서,Noun,2018,1
질서,Noun,2019,1
질서,Noun,2020,2
질책,Noun,2013,2
질하는,Verb,2013,1
짐,Noun,2013,1
집단,Noun,2005,2
집단,Noun,2006,1
집단,Noun,2007,2
집단,Noun,2009,1
집단,Noun,2012,1
집단,Noun,2014,2
집단,Noun,2016,1
집안,Noun,2017,1
집중,Noun,2007,1
집중,Noun,2008,2
집중,Noun,2015,1
집중,Noun,2018,2
집중,Noun,2019,1
집중,Noun,2020,1
집행,Noun,2007,3
집행,Noun,2008,1
집행,Noun,2009,1
집행,Noun,2011,4
집행,Noun,2013,1
집행,Noun,2015,3
집행,Noun,2016,1
집행,Noun,2017,5
집행,Noun,2020,1
집회,Noun,2015,2
집회,Noun,2016,1
째,Suffix,2006,1
째,Suffix,2012,1
쪽,Noun,2019,1
차근차근,Noun,2018,1
차기,Noun,2013,1
차단,Noun,2007,1
차단,Noun,2011,1
차별,Noun,2017,1
차원,Noun,2006,1
차원,Noun,2014,1
차이,Noun,2015,1
차이는,Verb,2014,1
차지,Noun,2019,1
차질,Noun,2007,1
착수,Noun,2008,1
착한,Adjective,2010,1
찬,Noun,2005,2
찬,Noun,2006,1
찬,Noun,2008,1
찬,Noun,2009,1
찬,Noun,2010,1
찬,Noun,2011,1
찬,Noun,2012,1
찬,Noun,2013,1
찬,Noun,2016,1
찬,Noun,2017,2
참고인,Noun,2019,1
참다운,Noun,2007,1
참사,Noun,2005,1
참여,Noun,2005,3
참여,Noun,2008,1
참여,Noun,2012,1
참여,Noun,2018,3
참여,Noun,2019,1
참여정부,Noun,2005,1
참으로,Noun,2015,1
참으로,Noun,2016,1
창,Noun,2009,1
창천,Noun,2017,1
찾는,Verb,2020,1
찾아,Verb,2011,1
찾아가야,Verb,2020,1
찾아내,Verb,2015,1
찾아내고,Verb,2014,1
찾아내는,Verb,2015,1
찾아내어,Verb,2009,1
찾아내어,Verb,2011,1
찾아내어,Verb,2016,1
찾아오는,Verb,2010,2
찾아오며,Verb,2011,1
찾아온다,Verb,2007,1
채우는,Verb,2009,1
채워가야,Verb,2019,1
채워야,Verb,2010,1
채찍,Noun,2013,1
책,Noun,2015,1
책무,Noun,2007,1
책무,Noun,2011,2
책무,Noun,2013,2
책무,Noun,2015,4
책무,Noun,2018,1
책무,Noun,2019,1
책무,Noun,2020,5
책임,Noun,2008,1
책임,Noun,2012,1
책임,Noun,2013,1
책임,Noun,2014,1
책임,Noun,2015,1
책임,Noun,2017,1
책임,Noun,2020,1
책임감,Noun,2015,1
책임감,Noun,2017,1
처,Noun,2008,1
처,Noun,2012,1
처,Noun,2013,1
처,Noun,2018,2
처,Noun,2019,1
처단,Noun,2009,1
처럼,Josa,2007,2
처럼,Josa,2008,2
처럼,Josa,2011,1
처럼,Josa,2012,1
처럼,Josa,2015,1
처럼,Josa,2019,1
처리,Noun,2007,1
처리,Noun,2012,2
처리,Noun,2013,1
처리,Noun,2014,3
처리,Noun,2016,2
처리,Noun,2017,5
처리,Noun,2018,3
처리,Noun,2019,1
처방,Noun,2015,1
처벌,Noun,2009,1
처벌,Noun,2010,2
처벌,Noun,2011,2
처분,Noun,2014,2
처신,Noun,2012,2
처신,Noun,2014,1
처우,Noun,2005,1
처음,Noun,2009,1
처음,Noun,2015,2
처지,Noun,2012,1
척,Noun,2006,1
척,Noun,2013,1
척결,Noun,2005,1
척결,Noun,2006,1
척결,Noun,2007,2
척결,Noun,2008,2
척결,Noun,2009,2
척결,Noun,2012,2
척결,Noun,2013,1
척결,Noun,2014,1
척결,Noun,2015,2
척결,Noun,2016,1
척결,Noun,2017,1
철도,Noun,2014,1
철도,Noun,2019,1
철저하게,Adjective,2007,3
철저하게,Adjective,2014,1
철저하고,Adjective,2009,1
철저한,Adjective,2012,4
철저한,Adjective,2016,1
철저한,Adjective,2020,1
철저히,Adjective,2005,2
철저히,Adjective,2006,2
철저히,Adjective,2007,1
철저히,Adjective,2009,2
철저히,Adjective,2012,1
철저히,Adjective,2016,1
철저히,Adjective,2017,4
철저히,Adjective,2018,1
철저히,Adjective,2020,1
첨단,Noun,2016,1
첫,Noun,2006,1
첫,Noun,2010,1
첫,Noun,2012,1
첫,Noun,2013,2
첫,Noun,2017,1
첫걸음,Noun,2008,1
첫날,Noun,2007,1
첫째,Noun,2005,1
첫째,Noun,2008,1
첫째,Noun,2009,1
첫째,Noun,2012,1
첫째,Noun,2014,1
첫째,Noun,2015,1
첫째,Noun,2016,1
첫째,Noun,2017,1
청,Noun,2007,1
청,Noun,2017,1
청과,Noun,2018,1
청렴,Noun,2007,1
청렴,Noun,2012,3
청렴,Noun,2017,9
청사진,Noun,2006,1
청양,Noun,2015,1
체감,Noun,2018,1
체감,Noun,2019,1
체계,Noun,2006,1
체계,Noun,2007,2
체계,Noun,2008,2
체계,Noun,2016,2
체계,Noun,2017,1
체제,Noun,2006,1
체제,Noun,2013,3
체제,Noun,2014,3
체제,Noun,2015,2
체제,Noun,2018,1
체질,Noun,2012,3
체질,Noun,2014,1
체질개선,Noun,2012,1
체질개선,Noun,2013,1
체질개선,Noun,2014,1
쳐,Verb,2011,1
쳐지지,Verb,2016,1
초,Noun,2012,2
초,Noun,2018,1
초기,Noun,2014,1
초기,Noun,2016,2
초기,Noun,2018,1
초래,Noun,2006,1
초래,Noun,2007,1
초래,Noun,2008,1
초래,Noun,2014,1
초래,Noun,2015,1
초래,Noun,2016,1
초반,Noun,2012,1
초석,Noun,2005,1
초석,Noun,2009,1
초월,Noun,2005,1
촉발,Noun,2009,1
촛불집회,Noun,2009,1
총동원,Noun,2007,1
총력,Noun,2006,1
총력,Noun,2007,1
총력,Noun,2015,1
총력,Noun,2016,1
총선,Noun,2005,1
총선,Noun,2008,3
총선거,Noun,2009,1
총장,Noun,2020,1
최,Noun,2009,1
최,Noun,2015,1
최고,Noun,2020,1
최근,Noun,2007,1
최근,Noun,2012,3
최근,Noun,2014,1
최근,Noun,2018,1
최대한,Noun,2005,1
최대한,Noun,2009,1
최대한,Noun,2014,1
최대한,Noun,2015,1
최대한,Noun,2016,1
최대한,Noun,2018,1
최선,Noun,2005,2
최선,Noun,2006,2
최선,Noun,2008,2
최선,Noun,2009,4
최선,Noun,2012,3
최선,Noun,2013,1
최선,Noun,2014,2
최선,Noun,2015,3
최선,Noun,2016,1
최선,Noun,2017,4
최선,Noun,2018,3
최선,Noun,2019,1
최선,Noun,2020,2
최소,Noun,2005,1
최소,Noun,2009,1
최소,Noun,2014,1
최소,Noun,2017,1
최우,Noun,2015,1
최적,Noun,2014,1
최종,Noun,2014,1
최초,Noun,2012,1
추,Noun,2005,1
추구,Noun,2008,3
추구,Noun,2009,1
추구,Noun,2016,1
추구,Noun,2017,1
추구,Noun,2020,1
추상,Noun,2013,1
추상,Noun,2014,1
추스릅시,Noun,2013,1
추적,Noun,2010,1
추적,Noun,2011,1
추적,Noun,2017,1
추종,Noun,2016,1
추진,Noun,2005,1
추진,Noun,2006,1
추진,Noun,2007,2
추진,Noun,2013,1
추진,Noun,2015,1
추진,Noun,2016,1
추진,Noun,2018,1
추진,Noun,2019,1
추진,Noun,2020,1
추진단,Noun,2006,1
축복,Noun,2009,1
축복,Noun,2012,1
축복,Noun,2013,1
축소,Noun,2005,1
축적,Noun,2005,1
출과,Verb,2009,1
출근,Noun,2013,1
출되,Verb,2007,1
출발,Noun,2005,2
출발,Noun,2007,1
출발,Noun,2008,1
출발,Noun,2015,1
출발,Noun,2017,1
출발점,Noun,2012,1
출범,Noun,2005,1
출범,Noun,2009,1
충격,Noun,2012,1
충돌,Noun,2019,1
충만,Noun,2007,1
충무공,Noun,2013,1
충분,Noun,2005,1
충분한,Adjective,2019,1
충분히,Adjective,2005,1
충분히,Adjective,2014,3
충성,Noun,2013,1
충실하게,Adjective,2013,1
충실하기,Adjective,2009,1
충실한,Adjective,2007,1
충실히,Adjective,2015,1
충실히,Adjective,2016,1
충실히,Adjective,2019,2
취약,Noun,2005,1
취약,Noun,2010,1
취임,Noun,2012,1
취임,Noun,2016,1
측면,Noun,2014,1
층,Noun,2010,1
층,Noun,2011,1
층,Noun,2015,1
층,Noun,2016,1
치,Noun,2005,1
치,Noun,2009,1
치가,Noun,2009,1
치고,Josa,2005,1
치러,Verb,2009,1
치러지는,Verb,2020,1
치러질,Verb,2006,1
치러질,Verb,2007,2
